track_added_at,track_id,track_name,track_api,artist_id
2017-12-03T15:21:46Z,5iNUV8PxvUXIkjMH7Pmh9o,Some Places,https://open.spotify.com/track/5iNUV8PxvUXIkjMH7Pmh9o,"5IBYTeurozN0bUDkK2W3HW,58F5GqfOMje69JMa2LIHD6"
2021-04-07T13:01:18Z,3aViSiRTiK1e5OqJtUk3MS,Goud,https://open.spotify.com/track/3aViSiRTiK1e5OqJtUk3MS,77IW5ZK1smDQYYKDCQugXh
2017-12-03T15:21:46Z,5rlgpm7n5f9mWc5LQU42bI,Lately,https://open.spotify.com/track/5rlgpm7n5f9mWc5LQU42bI,7guDJrEfX3qb6FEbdPA5qi
2017-12-03T15:21:46Z,4DzgGTs7eaS6DHHOp1xcyj,Passport Home,https://open.spotify.com/track/4DzgGTs7eaS6DHHOp1xcyj,4kYGAK2zu9EAomwj3hXkXy
2017-12-03T15:21:46Z,33FPm20gScojioiTThZWzT,Loneliness Has Eyes,https://open.spotify.com/track/33FPm20gScojioiTThZWzT,4sxtLUswMXhoDrec7zc6i0
2017-12-03T15:21:46Z,0Z57YWES04xGh3AImDz6Qr,Real Love Baby,https://open.spotify.com/track/0Z57YWES04xGh3AImDz6Qr,2kGBy2WHvF0VdZyqiVCkDT
2017-12-03T15:21:46Z,1B62o4CbdL9ckGvwsz2cgn,Where's My Love,https://open.spotify.com/track/1B62o4CbdL9ckGvwsz2cgn,6AyATGg7mDgBlZ4N5uNog0
2017-12-03T15:21:46Z,3KuZx7FPNcqXG8YFN5Y0OG,"Faith - From ""Sing"" Original Motion Picture Soundtrack",https://open.spotify.com/track/3KuZx7FPNcqXG8YFN5Y0OG,"7guDJrEfX3qb6FEbdPA5qi,66CXWjxzNUsdJxJ2JdwvnR"
2023-08-03T21:15:19Z,3DnDhuYVRRGWTT9rYvCKNW,Kesho,https://open.spotify.com/track/3DnDhuYVRRGWTT9rYvCKNW,5EbxOKB0wn1EdeBvwK7kxw
2023-08-03T21:15:19Z,21eRcBcsRtuHjL2jSeMu7A,Nitangoja,https://open.spotify.com/track/21eRcBcsRtuHjL2jSeMu7A,45KLKfGTZLK4BUZAv2l5sm
2023-08-03T21:15:19Z,2imfnSWBgaAccQZvUISwly,Kesho Kutwa,https://open.spotify.com/track/2imfnSWBgaAccQZvUISwly,0pwc18AOKnFRwTqHu50jbn
2023-08-03T21:15:19Z,1riqbH7Qd4VEXaWBd0L9YA,Anticipate,https://open.spotify.com/track/1riqbH7Qd4VEXaWBd0L9YA,"2J4IvVbi2h1wB2A0p5kd86,50bljU0VZtp2E7nAFRy5pC"
2023-08-03T21:15:19Z,0xXSC3gjbYZUpOFsXVtp0Y,Forget You,https://open.spotify.com/track/0xXSC3gjbYZUpOFsXVtp0Y,09vo12hHajgG2cZzq0rGmE
2023-08-03T21:15:19Z,1StTldm9Adge3KhJf1hjOh,Cotton Candy,https://open.spotify.com/track/1StTldm9Adge3KhJf1hjOh,6e6TdjEmxMCM5CFNrEfX3H
2023-08-03T21:15:19Z,0lZxPIkeXHFYsMousts9TZ,Save Me,https://open.spotify.com/track/0lZxPIkeXHFYsMousts9TZ,1yQKzWOHXJQSEnOXrHDl4X
