country_code,playlist_name,playlist_description,playlist_id,playlist_url,playlist_owner,track_api,tracks_total
TL,90s Love Songs,"Tight Roll your jeans, break out the CK1, and set the mood...",37i9dQZF1DWXqpDKK4ed9O,https://open.spotify.com/playlist/37i9dQZF1DWXqpDKK4ed9O,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWXqpDKK4ed9O/tracks,50
TL,Sleep,Gentle Ambient piano to help you fall asleep. ,37i9dQZF1DWZd79rJ6a7lp,https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks,235
TL,Heart Beats,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",37i9dQZF1DWSRc3WJklgBs,https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRc3WJklgBs/tracks,230
TL,Peaceful Piano,"Peaceful piano to help you slow down, breathe, and relax. ",37i9dQZF1DX4sWSpwq3LiO,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,299
TL,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks,328
TL,Bedroom Pop,Dreamy jams from the best bedroom producers. Cover: Clairo,37i9dQZF1DXcxvFzl58uP7,https://open.spotify.com/playlist/37i9dQZF1DXcxvFzl58uP7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcxvFzl58uP7/tracks,100
TL,Jazz Rap,Laid back cratedigger hip-hop from around the world.,37i9dQZF1DX8Kgdykz6OKj,https://open.spotify.com/playlist/37i9dQZF1DX8Kgdykz6OKj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Kgdykz6OKj/tracks,100
TL,Soft Rock,"It's like rock, but softer. Cover: Billy Joel",37i9dQZF1DX6xOPeSOGone,https://open.spotify.com/playlist/37i9dQZF1DX6xOPeSOGone,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xOPeSOGone/tracks,75
TL,Classical Sleep,Drift off to these peaceful classical melodies.,37i9dQZF1DX8Sz1gsYZdwj,https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks,69
TN,Raï Hits,Les meilleurs tubes Raï du moment que vous entendez partout. Cover: Cheb Djalil,37i9dQZF1DXb7WmotStdsj,https://open.spotify.com/playlist/37i9dQZF1DXb7WmotStdsj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXb7WmotStdsj/tracks,60
TN,Chill-oud,The most chill instrumental oud sounds.,37i9dQZF1DWWhuJcTXO5hW,https://open.spotify.com/playlist/37i9dQZF1DWWhuJcTXO5hW,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWWhuJcTXO5hW/tracks,50
TN,Yalla ,"The biggest Arabic hits all in one place. Cover:  <a href=""https://open.spotify.com/artist/6bb9VI1PpPTEmdgcgjTppX?si=CgnUHgQ_QeWSlQyEvVLTog"">Mohamed Hamaki</a>

",37i9dQZF1DX5cO1uP1XC1g,https://open.spotify.com/playlist/37i9dQZF1DX5cO1uP1XC1g,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX5cO1uP1XC1g/tracks,40
TN,طرب خليجي,"مجموعة من أروع الأغاني الخليجية الطربية القديمة والجديدة! غلاف: خالد عبد الرحمن
",37i9dQZF1DX5lckay3OqOG,https://open.spotify.com/playlist/37i9dQZF1DX5lckay3OqOG,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX5lckay3OqOG/tracks,41
TN,Electro Chill,Evadez-vous tout en douceur...,37i9dQZF1DX9ND1QF5hZNF,https://open.spotify.com/playlist/37i9dQZF1DX9ND1QF5hZNF,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX9ND1QF5hZNF/tracks,50
TN,روقان,"فايب ومتعة وأغاني! 😌🎶 كوفر:  <a href=""https://open.spotify.com/artist/2PM82jOCB674w4BL08zFVS?si=bhhYDaJ2Ro-WXJcv9PCxvg""> مُسلِم </a>",37i9dQZF1DWYHBENPjyDpc,https://open.spotify.com/playlist/37i9dQZF1DWYHBENPjyDpc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYHBENPjyDpc/tracks,70
TN,Sleep,Gentle Ambient piano to help you fall asleep. ,37i9dQZF1DWZd79rJ6a7lp,https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks,235
TN,ساعة الفراق,"!لكل قلب مكسور؟ هذه البلاي ليست مناسبة لك 
",37i9dQZF1DX2siSxlNkZrf,https://open.spotify.com/playlist/37i9dQZF1DX2siSxlNkZrf,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2siSxlNkZrf/tracks,50
TN,Douces Vibes,"Détendez-vous au son de titres R&B, Soul et Hip-Hop alternatif. Photo : Usher",37i9dQZF1DX8LIZNmf5qj3,https://open.spotify.com/playlist/37i9dQZF1DX8LIZNmf5qj3,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8LIZNmf5qj3/tracks,50
TN,Chill Beats,Laissez-vous porter par la playlist lo-fi,37i9dQZF1DWZa8CSUr0hCY,https://open.spotify.com/playlist/37i9dQZF1DWZa8CSUr0hCY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZa8CSUr0hCY/tracks,112
TN,Shisha Lounge,Take another hit.,37i9dQZF1DX68x6hand0cN,https://open.spotify.com/playlist/37i9dQZF1DX68x6hand0cN,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX68x6hand0cN/tracks,70
TN,Arab Indie,Alternative Arabic songs. Cover: Idreesi,37i9dQZF1DWUQM3rmTXpBR,https://open.spotify.com/playlist/37i9dQZF1DWUQM3rmTXpBR,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWUQM3rmTXpBR/tracks,74
TN,90s Arabic Hits,Ya Wailee! Get ready for some serious 90s nostalgia. Cover : Amr Diab,37i9dQZF1DXaHuo0R6jTxZ,https://open.spotify.com/playlist/37i9dQZF1DXaHuo0R6jTxZ,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXaHuo0R6jTxZ/tracks,40
TO,Rain Sounds,Simply rain ,37i9dQZF1DX8ymr6UES7vc,https://open.spotify.com/playlist/37i9dQZF1DX8ymr6UES7vc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8ymr6UES7vc/tracks,293
TO,Dark & Stormy,"Beautifully dark, dramatic tracks.",37i9dQZF1DX2pSTOxoPbx9,https://open.spotify.com/playlist/37i9dQZF1DX2pSTOxoPbx9,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2pSTOxoPbx9/tracks,100
TO,90s Love Songs,"Tight Roll your jeans, break out the CK1, and set the mood...",37i9dQZF1DWXqpDKK4ed9O,https://open.spotify.com/playlist/37i9dQZF1DWXqpDKK4ed9O,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWXqpDKK4ed9O/tracks,50
TO,Sleep,Gentle Ambient piano to help you fall asleep. ,37i9dQZF1DWZd79rJ6a7lp,https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks,235
TO,Heart Beats,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",37i9dQZF1DWSRc3WJklgBs,https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRc3WJklgBs/tracks,230
TO,Peaceful Piano,"Peaceful piano to help you slow down, breathe, and relax. ",37i9dQZF1DX4sWSpwq3LiO,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,299
TO,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks,328
TO,Bedroom Pop,Dreamy jams from the best bedroom producers. Cover: Clairo,37i9dQZF1DXcxvFzl58uP7,https://open.spotify.com/playlist/37i9dQZF1DXcxvFzl58uP7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcxvFzl58uP7/tracks,100
TO,Jazz Rap,Laid back cratedigger hip-hop from around the world.,37i9dQZF1DX8Kgdykz6OKj,https://open.spotify.com/playlist/37i9dQZF1DX8Kgdykz6OKj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Kgdykz6OKj/tracks,100
TO,Soft Rock,"It's like rock, but softer. Cover: Billy Joel",37i9dQZF1DX6xOPeSOGone,https://open.spotify.com/playlist/37i9dQZF1DX6xOPeSOGone,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xOPeSOGone/tracks,75
TO,Classical Sleep,Drift off to these peaceful classical melodies.,37i9dQZF1DX8Sz1gsYZdwj,https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks,69
TR,New Music Friday Türkiye,Haftanın en iyi yeni çıkışları. Kapak: Buray,37i9dQZF1DXd8Yptw1g5FC,https://open.spotify.com/playlist/37i9dQZF1DXd8Yptw1g5FC,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXd8Yptw1g5FC/tracks,99
TR,Uyku,En tatlı rüyalara dalmak için...,37i9dQZF1DX21KTF9G2AUw,https://open.spotify.com/playlist/37i9dQZF1DX21KTF9G2AUw,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX21KTF9G2AUw/tracks,100
TR,NKVT,Türkiye'nin en sıkı çalma listesi. Kapak: Lil Zey ,37i9dQZF1DXdnOj1VEuhgb,https://open.spotify.com/playlist/37i9dQZF1DXdnOj1VEuhgb,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXdnOj1VEuhgb/tracks,50
TR,Slow Pop,"En sevdiğin slow şarkılar. Kapak: Mabel Matiz
",37i9dQZF1DWZ88lB6YFCc1,https://open.spotify.com/playlist/37i9dQZF1DWZ88lB6YFCc1,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZ88lB6YFCc1/tracks,75
TR,Yabancı Pop,Hit pop trendleri. Kapak: Olivia Rodrigo,37i9dQZF1DX5cc7vmfioLh,https://open.spotify.com/playlist/37i9dQZF1DX5cc7vmfioLh,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX5cc7vmfioLh/tracks,75
TR,Hisli Elektro,Acı tatlı tüm hislerine karşılık veren liste.,37i9dQZF1DXcge7Yxj6NN7,https://open.spotify.com/playlist/37i9dQZF1DXcge7Yxj6NN7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcge7Yxj6NN7/tracks,50
TR,Seven Kalpler,Hassas gönüllere ❤️‍🩹,37i9dQZF1DXbSFQozok66H,https://open.spotify.com/playlist/37i9dQZF1DXbSFQozok66H,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXbSFQozok66H/tracks,100
TT,Rain Sounds,Simply rain ,37i9dQZF1DX8ymr6UES7vc,https://open.spotify.com/playlist/37i9dQZF1DX8ymr6UES7vc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8ymr6UES7vc/tracks,293
TT,Dark & Stormy,"Beautifully dark, dramatic tracks.",37i9dQZF1DX2pSTOxoPbx9,https://open.spotify.com/playlist/37i9dQZF1DX2pSTOxoPbx9,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2pSTOxoPbx9/tracks,100
TT,90s Love Songs,"Tight Roll your jeans, break out the CK1, and set the mood...",37i9dQZF1DWXqpDKK4ed9O,https://open.spotify.com/playlist/37i9dQZF1DWXqpDKK4ed9O,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWXqpDKK4ed9O/tracks,50
TT,Sleep,Gentle Ambient piano to help you fall asleep. ,37i9dQZF1DWZd79rJ6a7lp,https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks,235
TT,Heart Beats,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",37i9dQZF1DWSRc3WJklgBs,https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRc3WJklgBs/tracks,230
TT,Peaceful Piano,"Peaceful piano to help you slow down, breathe, and relax. ",37i9dQZF1DX4sWSpwq3LiO,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,299
TT,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks,328
TT,Bedroom Pop,Dreamy jams from the best bedroom producers. Cover: Clairo,37i9dQZF1DXcxvFzl58uP7,https://open.spotify.com/playlist/37i9dQZF1DXcxvFzl58uP7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcxvFzl58uP7/tracks,100
TT,Jazz Rap,Laid back cratedigger hip-hop from around the world.,37i9dQZF1DX8Kgdykz6OKj,https://open.spotify.com/playlist/37i9dQZF1DX8Kgdykz6OKj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Kgdykz6OKj/tracks,100
TT,Soft Rock,"It's like rock, but softer. Cover: Billy Joel",37i9dQZF1DX6xOPeSOGone,https://open.spotify.com/playlist/37i9dQZF1DX6xOPeSOGone,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xOPeSOGone/tracks,75
TT,Classical Sleep,Drift off to these peaceful classical melodies.,37i9dQZF1DX8Sz1gsYZdwj,https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks,69
TV,Rain Sounds,Simply rain ,37i9dQZF1DX8ymr6UES7vc,https://open.spotify.com/playlist/37i9dQZF1DX8ymr6UES7vc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8ymr6UES7vc/tracks,293
TV,Dark & Stormy,"Beautifully dark, dramatic tracks.",37i9dQZF1DX2pSTOxoPbx9,https://open.spotify.com/playlist/37i9dQZF1DX2pSTOxoPbx9,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2pSTOxoPbx9/tracks,100
TV,90s Love Songs,"Tight Roll your jeans, break out the CK1, and set the mood...",37i9dQZF1DWXqpDKK4ed9O,https://open.spotify.com/playlist/37i9dQZF1DWXqpDKK4ed9O,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWXqpDKK4ed9O/tracks,50
TV,Sleep,Gentle Ambient piano to help you fall asleep. ,37i9dQZF1DWZd79rJ6a7lp,https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks,235
TV,Heart Beats,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",37i9dQZF1DWSRc3WJklgBs,https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRc3WJklgBs/tracks,230
TV,Peaceful Piano,"Peaceful piano to help you slow down, breathe, and relax. ",37i9dQZF1DX4sWSpwq3LiO,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,299
TV,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks,328
TV,Bedroom Pop,Dreamy jams from the best bedroom producers. Cover: Clairo,37i9dQZF1DXcxvFzl58uP7,https://open.spotify.com/playlist/37i9dQZF1DXcxvFzl58uP7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcxvFzl58uP7/tracks,100
TV,Jazz Rap,Laid back cratedigger hip-hop from around the world.,37i9dQZF1DX8Kgdykz6OKj,https://open.spotify.com/playlist/37i9dQZF1DX8Kgdykz6OKj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Kgdykz6OKj/tracks,100
TV,Soft Rock,"It's like rock, but softer. Cover: Billy Joel",37i9dQZF1DX6xOPeSOGone,https://open.spotify.com/playlist/37i9dQZF1DX6xOPeSOGone,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xOPeSOGone/tracks,75
TV,Classical Sleep,Drift off to these peaceful classical melodies.,37i9dQZF1DX8Sz1gsYZdwj,https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks,69
TW,最Hit華語榜,最新最 HITO 的華語流行歌曲就在這立即收聽！Cover: A-Lin,37i9dQZF1DWWqC43bGTcPc,https://open.spotify.com/playlist/37i9dQZF1DWWqC43bGTcPc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWWqC43bGTcPc/tracks,50
TW,Hot Hits Taiwan,儘情聆聽國際音樂殿堂中的台灣五十大最熱門！Cover: Jung Kook,37i9dQZF1DXcBNDRHS1adf,https://open.spotify.com/playlist/37i9dQZF1DXcBNDRHS1adf,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcBNDRHS1adf/tracks,50
TW,RADAR 新勢力,"2023 全新陣容出列！台灣出發， 展望世界，他們就是未來的巨星星！Cover: 禁藥王 & 栗子
(Asiaboy & Lizi)",37i9dQZF1DX2P3E6UOxZyt,https://open.spotify.com/playlist/37i9dQZF1DX2P3E6UOxZyt,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2P3E6UOxZyt/tracks,67
TW,K-Pop ON! (온),Turn on the movement with the latest and greatest in K-Pop! Cover: JEON SOMI,37i9dQZF1DX9tPFwDMOaN1,https://open.spotify.com/playlist/37i9dQZF1DX9tPFwDMOaN1,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX9tPFwDMOaN1/tracks,50
TW,台灣流行樂,"全台當下華語最流行！跨類型全不漏接！國際流行請聽 <a href=""spotify:playlist:37i9dQZF1DXcJbO47LjBO2"">Viral Hits Taiwan</a>！Cover: 徐暐翔 (Vash Hsu)",37i9dQZF1DX3EPir2rfrqR,https://open.spotify.com/playlist/37i9dQZF1DX3EPir2rfrqR,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX3EPir2rfrqR/tracks,100
TW,Viral Hits Taiwan,人氣高漲！網路瘋傳！台港兩地的大勢國際紅歌都在這兒！Cover: Nicki Minaj x Ice Spice,37i9dQZF1DXcJbO47LjBO2,https://open.spotify.com/playlist/37i9dQZF1DXcJbO47LjBO2,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcJbO47LjBO2/tracks,100
TW,高人氣金曲,"這些歌還很紅也！已經有兩三年了？高人氣金曲讓你一路聽下去！Cover: 鄧紫棋 (G.E.M.)
",37i9dQZF1DWUKOGt2rVvOT,https://open.spotify.com/playlist/37i9dQZF1DWUKOGt2rVvOT,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWUKOGt2rVvOT/tracks,50
TW,消除壓力,想紓解緊張壓力，就聽這些輕鬆、愉快的歌曲來讓自己放輕鬆。,37i9dQZF1DX8gS5vh05dnc,https://open.spotify.com/playlist/37i9dQZF1DX8gS5vh05dnc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8gS5vh05dnc/tracks,75
TW,微冰半糖 Bubble Tea,全亞洲千禧世代的華語最紅歌！像珍奶般人氣的同溫層流行！止口乾又不礙胃的剛好好好聽！,37i9dQZF1DX2Bq8lV5sVrF,https://open.spotify.com/playlist/37i9dQZF1DX2Bq8lV5sVrF,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2Bq8lV5sVrF/tracks,105
TW,快紅夯曲,衝向最 Hit 華語上位的猛歌！初發就氣勢驚人的勁曲！未來經典當然先聽為快！Cover: ICE楊長青 x J.Sheon,37i9dQZF1DX2S7XKKpMTfd,https://open.spotify.com/playlist/37i9dQZF1DX2S7XKKpMTfd,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2S7XKKpMTfd/tracks,50
TW,我愛 K 歌,偷練不是罪、抖音無所謂、最新曲目讓你全台包廂任意走跳！,37i9dQZF1DX0puXNWd8jDE,https://open.spotify.com/playlist/37i9dQZF1DX0puXNWd8jDE,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX0puXNWd8jDE/tracks,60
TW,歌聲跨世紀,從上世紀到本世紀，他們仍然不斷為華語歌壇貢獻精采作品，當然值得專單推薦！Cover: 孟庭葦 (Mai Meng),37i9dQZF1DWTxpdoc36B5D,https://open.spotify.com/playlist/37i9dQZF1DWTxpdoc36B5D,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWTxpdoc36B5D/tracks,41
TW,開車點唱機,大膽地搖下車窗，隨著這些熱門歌曲縱情搖擺高歌吧！,37i9dQZF1DX6uIc2aogDNQ,https://open.spotify.com/playlist/37i9dQZF1DX6uIc2aogDNQ,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6uIc2aogDNQ/tracks,100
TW,暖心情歌,這些有節奏有溫度的情歌，能讓你時時刻刻都有在幸福中遊走的感覺。,37i9dQZF1DX7pGtIaS1UoB,https://open.spotify.com/playlist/37i9dQZF1DX7pGtIaS1UoB,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX7pGtIaS1UoB/tracks,75
TW,Fresh Finds Taiwan,無論出道早晚，他們就是正在平台奮力上衝的華語星勢力！你的新聲音，未來的大明星！Cover: 未來少女 薄荷水晶 (NEXTGIRLZ babyMINT) ,37i9dQZF1DX78j5vKMFiXp,https://open.spotify.com/playlist/37i9dQZF1DX78j5vKMFiXp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX78j5vKMFiXp/tracks,60
TW,超酷翻唱,國語新唱加上英日韓粵泰等的翻中作品，都別有味道， 有時還分不出誰才是原唱呢！,37i9dQZF1DXe0tIWZS5bTn,https://open.spotify.com/playlist/37i9dQZF1DXe0tIWZS5bTn,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXe0tIWZS5bTn/tracks,50
TW,台語尚青,最動聽的在地旋律，最熟悉的本土言語，好聽的台語歌曲都在這裡。Cover: 蕭閎仁,37i9dQZF1DX6WdIykZ7EkT,https://open.spotify.com/playlist/37i9dQZF1DX6WdIykZ7EkT,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6WdIykZ7EkT/tracks,50
TW,女力爆發！,無論經典或新曲，這些女歌手都已讓華語樂壇驚艷！Cover: 吳蓓雅 (PiA),37i9dQZF1DX1n6awTJ9dvJ,https://open.spotify.com/playlist/37i9dQZF1DX1n6awTJ9dvJ,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX1n6awTJ9dvJ/tracks,70
TW,男聲報到,新星或傳奇，這些男歌手都讓華語樂壇精采不斷！Cover: 潘瑋柏 (Will Pan),37i9dQZF1DX7fmODWXsMkJ,https://open.spotify.com/playlist/37i9dQZF1DX7fmODWXsMkJ,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX7fmODWXsMkJ/tracks,62
TZ,Rain Sounds,Simply rain ,37i9dQZF1DX8ymr6UES7vc,https://open.spotify.com/playlist/37i9dQZF1DX8ymr6UES7vc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8ymr6UES7vc/tracks,293
TZ,Dark & Stormy,"Beautifully dark, dramatic tracks.",37i9dQZF1DX2pSTOxoPbx9,https://open.spotify.com/playlist/37i9dQZF1DX2pSTOxoPbx9,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2pSTOxoPbx9/tracks,100
TZ,90s Love Songs,"Tight Roll your jeans, break out the CK1, and set the mood...",37i9dQZF1DWXqpDKK4ed9O,https://open.spotify.com/playlist/37i9dQZF1DWXqpDKK4ed9O,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWXqpDKK4ed9O/tracks,50
TZ,Sleep,Gentle Ambient piano to help you fall asleep. ,37i9dQZF1DWZd79rJ6a7lp,https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks,235
TZ,Heart Beats,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",37i9dQZF1DWSRc3WJklgBs,https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRc3WJklgBs/tracks,230
TZ,Peaceful Piano,"Peaceful piano to help you slow down, breathe, and relax. ",37i9dQZF1DX4sWSpwq3LiO,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,299
TZ,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks,328
TZ,Bedroom Pop,Dreamy jams from the best bedroom producers. Cover: Clairo,37i9dQZF1DXcxvFzl58uP7,https://open.spotify.com/playlist/37i9dQZF1DXcxvFzl58uP7,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXcxvFzl58uP7/tracks,100
TZ,Jazz Rap,Laid back cratedigger hip-hop from around the world.,37i9dQZF1DX8Kgdykz6OKj,https://open.spotify.com/playlist/37i9dQZF1DX8Kgdykz6OKj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Kgdykz6OKj/tracks,100
TZ,Soft Rock,"It's like rock, but softer. Cover: Billy Joel",37i9dQZF1DX6xOPeSOGone,https://open.spotify.com/playlist/37i9dQZF1DX6xOPeSOGone,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xOPeSOGone/tracks,75
TZ,Classical Sleep,Drift off to these peaceful classical melodies.,37i9dQZF1DX8Sz1gsYZdwj,https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks,69
UA,Rain Sounds,Simply rain ,37i9dQZF1DX8ymr6UES7vc,https://open.spotify.com/playlist/37i9dQZF1DX8ymr6UES7vc,Spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX8ymr6UES7vc/tracks,293
